Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Year,Month,Date,Hour,TimeOfDay,Season
3/8/2017 10:00,27.558333333333334,55.083333333333336,4.906166666666667,573.9,101.4,240884.3507,169161.9852,145432.4765,2017,8,3,10,1,2
3/8/2017 11:00,29.953333333333333,48.22333333333333,4.905,704,106.8,253478.3574,179049.6304,154033.3542,2017,8,3,11,1,2
3/8/2017 12:00,29.53,52.961666666666666,4.905166666666667,788,104.7,229882.1754,190750.5808,152853.6677,2017,8,3,12,2,2
3/8/2017 13:00,29.243333333333336,53.03666666666667,4.905,798.907,103.5,248606.9701,198311.7212,146208.9028,2017,8,3,13,2,2
3/8/2017 14:00,29.358333333333334,50.788333333333334,4.905166666666667,798.907,104.8,246503.707,189165.3643,156976.5517,2017,8,3,14,2,2
3/8/2017 15:00,29.798333333333332,47.02166666666667,4.9045,740,111.3,240289.8113,180201.4783,157921.5047,2017,8,3,15,2,2
3/8/2017 16:00,30.165000000000003,45.88999999999999,4.905833333333333,626.1,118.2,233622.02,173404.4351,158722.0063,2017,8,3,16,2,2
3/8/2017 17:00,30.263333333333332,45.538333333333334,4.903666666666666,471.5,252.317,233692.3419,170579.9366,162905.07835999998,2017,8,3,17,2,2
3/8/2017 18:00,30.23,45.296666666666674,4.905833333333333,306.2,252.317,230988.1465,173305.5966,169742.4451,2017,8,3,18,3,2
3/8/2017 19:00,30.09,45.544999999999995,4.904,135.7,134.5,266558.2242,200111.244,199386.54911999998,2017,8,3,19,3,2
3/8/2017 20:00,29.21666666666667,50.01666666666667,4.905666666666667,18.37,16.07,295933.5849,217115.72578499996,206197.5666,2017,8,3,20,3,2
3/8/2017 21:00,27.33666666666667,60.571666666666665,4.904833333333333,0.088,0.107,286830.0999,209438.6484,206197.5666,2017,8,3,21,3,2
3/8/2017 22:00,26.141666666666666,64.01833333333333,4.905166666666667,0.106,0.074,271678.9345,198026.6104,205135.6485,2017,8,3,22,3,2
3/8/2017 23:00,26.76,59.26500000000001,4.904833333333333,0.095,0.074,245090.8768,182337.9092,190922.6332,2017,8,3,23,3,2
4/8/2017 0:00,26.993333333333336,49.81333333333333,4.9035,0.088,0.078,215504.5505,162908.5533,173985.7053,2017,8,4,0,3,2
4/8/2017 1:00,26.561666666666667,49.46666666666667,4.904166666666667,0.091,0.1,192496.515,145969.16580000002,155640.37615999999,2017,8,4,1,3,2
4/8/2017 2:00,25.935000000000002,49.155,4.9035,0.117,0.074,181392.0533,134849.8416,137896.9279,2017,8,4,2,3,2
4/8/2017 3:00,25.33666666666667,52.31166666666667,4.904833333333333,0.11,0.133,176239.3785,129094.4034,130192.8527,2017,8,4,3,3,2
4/8/2017 4:00,24.343333333333334,57.01833333333334,4.903333333333333,0.091,0.1,173458.4684,126790.7075,123614.2947,2017,8,4,4,3,2
4/8/2017 5:00,23.724999999999998,59.336666666666666,4.903333333333333,0.11,0.052,149561.8202,110410.1373,102987.837,2017,8,4,5,3,2
4/8/2017 6:00,23.243333333333336,60.663333333333334,4.903,0.088,0.122,149689.6781,110159.2397,99665.45455,2017,8,4,6,1,2
4/8/2017 7:00,23.30333333333333,62.56,4.9031666666666665,23.99,18.51,166752.3197,125467.793,109620.5643,2017,8,4,7,1,2
4/8/2017 8:00,24.78833333333333,62.88833333333334,4.903666666666667,191.3,140.8,190003.2852,147862.302,125564.38871999999,2017,8,4,8,1,2
4/8/2017 9:00,26.365,72.71666666666667,4.906333333333333,303.4,170.1,213484.3951,167949.3136,142663.82445000001,2017,8,4,9,1,2
4/8/2017 10:00,27,72.81666666666666,4.906166666666667,475.4,229.9,234440.31076999998,182239.0707,153912.9781,2017,8,4,10,1,2
4/8/2017 11:00,27.12,74.73333333333333,4.9065,572.2,251.6,249572.2974,188998.0993,161039.2477,2017,8,4,11,1,2
4/8/2017 12:00,27.418333333333333,73.60000000000001,4.904833333333333,590.1,252.317,243818.6904,187724.604,167611.7869,2017,8,4,12,2,2
4/8/2017 13:00,27.005,74.53333333333333,4.904,502.6,252.317,242054.2508,186911.0876,166510.3448,2017,8,4,13,2,2
4/8/2017 14:00,26.93166666666667,74.38333333333334,4.905166666666667,478.8,252.317,244854.3396,185276.452,161815.674,2017,8,4,14,2,2
4/8/2017 15:00,26.80333333333333,74.33333333333333,4.904166666666666,247,184.1,246343.8846,176955.0158,160473.47963000002,2017,8,4,15,2,2
4/8/2017 16:00,27.376666666666665,70.73333333333333,4.9055,448,252.317,240916.3152,170735.7973,163001.3793,2017,8,4,16,2,2
4/8/2017 17:00,27.45,70.26166666666667,4.904333333333333,276.2,205.5,235245.8158,168162.1964,165432.9781,2017,8,4,17,2,2
4/8/2017 18:00,27.131666666666664,73.01666666666667,4.904166666666667,213.2,167.2,235054.0289,167934.1077,172745.8307,2017,8,4,18,3,2
4/8/2017 19:00,26.513333333333332,77.46666666666667,4.9035,87.6,66.48,271365.6826,192582.8933,200867.1761,2017,8,4,19,3,2
4/8/2017 20:00,26.27333333333333,78.26666666666667,4.905333333333333,12.34,9.95,300651.5427,208948.25764999999,206197.5666,2017,8,4,20,3,2
4/8/2017 21:00,25.69,82.35000000000001,4.905166666666666,0.059,0.126,293702.464,200835.9029,206197.5666,2017,8,4,21,3,2
4/8/2017 22:00,25.209999999999997,84.68333333333334,4.907,0.051,0.17,278615.2275,191598.3105,204911.8156,2017,8,4,22,3,2
4/8/2017 23:00,25.136666666666667,85.25,4.91,0.084,0.111,250371.4096,175248.1521,188448.9028,2017,8,4,23,3,2
5/8/2017 0:00,24.798333333333332,85.43333333333334,4.9078333333333335,0.08,0.096,221270.9434,159494.8258,173052.79,2017,8,5,0,3,2
5/8/2017 1:00,24.688333333333333,84.8,4.907333333333334,0.059,0.119,199317.7359,144171.0665,153184.7022,2017,8,5,1,3,2
5/8/2017 2:00,24.395,84.68333333333334,4.907666666666667,0.062,0.17,186058.8679,134386.0612,136518.6207,2017,8,5,2,3,2
5/8/2017 3:00,24.916666666666668,85.01666666666667,4.908833333333333,0.106,0.1,181507.1254,127771.4889,128676.1129,2017,8,5,3,3,2
5/8/2017 4:00,24.578333333333333,87.36666666666667,4.909666666666666,0.04,0.111,179180.111,122285.95565999999,118901.56739000001,2017,8,5,4,3,2
5/8/2017 5:00,24.373333333333335,88.41666666666667,4.9093333333333335,0.088,0.133,154772.0311,105346.5681,96535.67398,2017,8,5,5,3,2
5/8/2017 6:00,24.065,89.31666666666666,4.910166666666666,0.088,0.115,155730.9656,103335.5861,93478.11912,2017,8,5,6,1,2
5/8/2017 7:00,24.166666666666668,89.38333333333333,4.910333333333333,15.74,11.14,167947.7913,115481.3094,107748.7147,2017,8,5,7,1,2
5/8/2017 8:00,24.46166666666667,89.10000000000001,4.909666666666666,59.59,45.16,191269.0788,135541.7107,128050.15675000001,2017,8,5,8,1,2
5/8/2017 9:00,25.189999999999998,87.3,4.908666666666666,175.4,127.5,215204.0844,153526.5048,143825.4546,2017,8,5,9,1,2
5/8/2017 10:00,26.27,82.41666666666667,4.909,418.7,220,232727.01442999998,164474.7624,151324.8903,2017,8,5,10,1,2
5/8/2017 11:00,27.96666666666667,71.80833333333332,4.904833333333333,577.9,252.317,244668.94561999998,171313.62196999998,158944.7022,2017,8,5,11,1,2
5/8/2017 12:00,29.708333333333332,59.71,4.903666666666667,719,252.317,245039.7336,173362.6188,165493.1661,2017,8,5,12,2,2
5/8/2017 13:00,29.291666666666668,61.39833333333333,4.904166666666667,553.8,252.317,245615.0943,171716.5787,166281.6301,2017,8,5,13,2,2
5/8/2017 14:00,29.456666666666667,60.615,4.905,685.5,252.317,242623.2186,168367.4763,165360.7523,2017,8,5,14,2,2
5/8/2017 15:00,28.709999999999997,63.43833333333333,4.905666666666667,376,245.8,236952.7192,163094.8258,162947.21,2017,8,5,15,2,2
5/8/2017 16:00,28.535,60.94833333333333,4.9045,200,156.8,231921.5094,162824.9208,165426.9592,2017,8,5,16,2,2
5/8/2017 17:00,28.773333333333337,60.78666666666667,4.9035,169.7,127.7,231058.4684,162805.9134,169796.6144,2017,8,5,17,2,2
5/8/2017 18:00,28.378333333333334,65.04,4.904166666666667,130.7,104.1,233411.0544,165124.8152,175327.8997,2017,8,5,18,3,2
5/8/2017 19:00,26.865,80.10000000000001,4.905166666666667,58.21,46.02,274370.34406000003,191883.4213,203467.3015,2017,8,5,19,3,2
5/8/2017 20:00,26.435000000000002,84.14999999999999,4.907666666666667,7.73,6.176,303688.1687,209704.7519,206197.5666,2017,8,5,20,3,2
5/8/2017 21:00,25.956666666666667,84.8,4.9078333333333335,0.088,0.115,296777.4473,204667.793,206197.5666,2017,8,5,21,3,2
5/8/2017 22:00,25.929999999999996,84.53333333333335,4.908333333333333,0.066,0.137,281172.3862,195259.1341,206197.5666,2017,8,5,22,3,2
5/8/2017 23:00,25.888333333333332,85.01666666666667,4.909166666666667,0.066,0.093,255888.4795,179676.8743,195328.4013,2017,8,5,23,3,2
6/8/2017 0:00,25.633333333333336,88.16666666666667,4.9095,0.051,0.126,226161.5094,159593.6642,176038.1191,2017,8,6,0,3,2
6/8/2017 1:00,25.861666666666665,88.39999999999999,4.9093333333333335,0.04,0.144,206209.27857999998,144935.1637,156759.8746,2017,8,6,1,3,2
6/8/2017 2:00,26.205,85.25,4.908166666666667,0.069,0.119,191416.1154,133526.92713999999,137391.34795999998,2017,8,6,2,3,2
6/8/2017 3:00,27.381666666666664,75.05,4.907333333333333,0.077,0.133,187279.9112,127079.6199,131179.9373,2017,8,6,3,3,2
6/8/2017 4:00,26.304999999999996,80.28333333333333,4.908666666666667,0.062,0.141,184441.4651,123213.5164,125221.31661000001,2017,8,6,4,3,2
6/8/2017 5:00,25.328333333333333,84.60000000000001,4.908833333333333,0.073,0.126,156057.0033,103118.9018,100465.9561,2017,8,6,5,3,2
6/8/2017 6:00,24.47,86.3,4.909833333333333,0.066,0.122,152675.1609,97450.89758,95524.51411,2017,8,6,6,1,2
6/8/2017 7:00,24.91333333333333,87.51666666666667,4.9111666666666665,26.54,20.22,153947.3474,103506.6526,108103.8245,2017,8,6,7,1,2
6/8/2017 8:00,26.063333333333333,85.86666666666667,4.9110000000000005,104,76.7,165914.8502,117769.7994,127213.5423,2017,8,6,8,1,2
6/8/2017 9:00,26.726666666666663,83.05,4.9085,140.5,103.5,182881.59821999999,132169.7994,141363.7618,2017,8,6,9,1,2
6/8/2017 10:00,28.25,76.2,4.905833333333334,351,206.1,199880.3108,142969.7994,151812.4138,2017,8,6,10,1,2
6/8/2017 11:00,29.745,65.645,4.905,471.5,206.3,229441.0655,149120.5913,157698.8088,2017,8,6,11,1,2
6/8/2017 12:00,31.241666666666664,56.64000000000001,4.904166666666667,371.6,251.7,232765.37180999998,153199.5776,163061.5674,2017,8,6,12,2,2
6/8/2017 13:00,30.608333333333334,63.421666666666674,4.9046666666666665,770,222.1,235738.06882000001,152712.9884,167665.9561,2017,8,6,13,2,2
6/8/2017 14:00,29.205,69.32666666666667,4.905833333333334,762,169.3,231883.1521,152534.3189,164782.9467,2017,8,6,14,2,2
6/8/2017 15:00,29.52333333333333,67.67999999999999,4.906,718,167.7,226020.86570999998,150390.2851,163193.9812,2017,8,6,15,2,2
6/8/2017 16:00,29.611666666666668,67.16666666666667,4.907,600.1,154.8,225100.28856999998,149747.8353,166540.4389,2017,8,6,16,2,2
6/8/2017 17:00,29.508333333333336,67.535,4.907,465,252.317,226327.7248,151314.0443,170266.0815,2017,8,6,17,2,2
6/8/2017 18:00,29.006666666666664,69.71333333333332,4.906333333333333,294.4,252.317,209655.04995000002,152652.1647,174419.05956999998,2017,8,6,18,3,2
6/8/2017 19:00,27.948333333333334,78.48333333333333,4.903666666666667,115.9,91.8,235143.5294,186580.359,203346.9253,2017,8,6,19,3,2
6/8/2017 20:00,27.78,78.93333333333334,4.904,12.4,9.42,265733.5405,209240.97149999999,206197.5666,2017,8,6,20,3,2
6/8/2017 21:00,28.228333333333335,75.11666666666666,4.904333333333334,0.135,0.081,260178.1132,206709.1869,206197.5666,2017,8,6,21,3,2
6/8/2017 22:00,27.98166666666667,72.44166666666666,4.905833333333333,0.11,0.089,245794.0955,195859.7677,205783.40583499998,2017,8,6,22,3,2
6/8/2017 23:00,27.451666666666668,75.5,4.907333333333334,0.095,0.115,222837.2031,180277.5079,194467.7116,2017,8,6,23,3,2
7/8/2017 0:00,27.098333333333333,76.01666666666667,4.906333333333333,0.08,0.152,203223.7958,161657.867,175111.22256999998,2017,8,7,0,3,2
7/8/2017 1:00,26.823333333333334,75.85000000000001,4.9055,0.069,0.133,191806.0821,145334.3189,155255.1724,2017,8,7,1,3,2
7/8/2017 2:00,27.561666666666667,67.83833333333332,4.903666666666666,0.066,0.133,181909.8779,136020.6969,135326.8966,2017,8,7,2,3,2
7/8/2017 3:00,26.766666666666666,71.11666666666666,4.9046666666666665,0.066,0.159,177875.9601,132135.5861,123548.0878,2017,8,7,3,3,2
7/8/2017 4:00,25.88,77.45,4.905833333333333,0.106,0.122,167282.9301,130014.3611,125480.1254,2017,8,7,4,3,2
7/8/2017 5:00,26.386666666666667,74.35000000000001,4.904,0.091,0.144,147912.4528,112223.4425,106851.9122,2017,8,7,5,3,2
7/8/2017 6:00,26.23,66.23,4.903833333333333,0.088,0.078,152866.9479,114101.3728,96680.12539,2017,8,7,6,1,2
7/8/2017 7:00,26.37,63.870000000000005,4.904833333333333,13.48,10.15,169501.26526000001,128345.5122,108771.9122,2017,8,7,7,1,2
7/8/2017 8:00,26.468333333333334,64.755,4.904833333333333,72.4,57.28,192164.0844,150245.8289,126431.0972,2017,8,7,8,1,2
7/8/2017 9:00,28.513333333333335,60.21,4.9035,423.1,172.9,218183.1743,165178.0359,142061.9436,2017,8,7,9,1,2
7/8/2017 10:00,32.08,40.615,4.9031666666666665,486.4,202.4,234926.1709,173537.4868,150530.4075,2017,8,7,10,1,2
7/8/2017 11:00,33.28666666666667,32.9,4.9055,442.7,252.317,250000.6215,180642.44984000002,156296.4263,2017,8,7,11,1,2
7/8/2017 12:00,33.10166666666667,38.58166666666667,4.905666666666667,351.8,252.317,263662.242,184767.0539,164819.0596,2017,8,7,12,2,2
7/8/2017 13:00,30.605,52.81666666666666,4.904,342.2,241.2,262869.5228,186952.9039,167334.92164000002,2017,8,7,13,2,2
7/8/2017 14:00,30.855,51.00333333333333,4.9046666666666665,711,252.317,258356.1376,186473.9176,165842.2571,2017,8,7,14,2,2
7/8/2017 15:00,31.213333333333335,48.82666666666666,4.9065,753,182.5,253414.4284,188066.7371,155580.1881,2017,8,7,15,2,2
7/8/2017 16:00,30.603333333333335,51.06166666666667,4.906166666666667,265,181.7,245480.8435,193730.9398,147484.8903,2017,8,7,16,2,2
7/8/2017 17:00,28.945000000000004,61.026666666666664,4.9035,176.5,134.4,241504.4617,176996.8321,167009.906,2017,8,7,17,2,2
7/8/2017 18:00,28.310000000000002,67.185,4.903833333333333,239.7,197.6,245250.6992,172469.2714,182502.3198,2017,8,7,18,3,2
7/8/2017 19:00,27.709999999999997,73.41666666666667,4.903333333333333,94,77,286798.1354,200535.5861,204970.8667,2017,8,7,19,3,2
7/8/2017 20:00,27.33,78.31666666666666,4.905333333333334,27.13,21.51,311065.5716,215623.6537,206197.5666,2017,8,7,20,3,2
7/8/2017 21:00,27.10166666666667,82.64999999999999,4.907333333333333,0.08,0.115,301047.9023,208408.4477,206197.5666,2017,8,7,21,3,2
7/8/2017 22:00,26.761666666666667,85.16666666666667,4.910666666666667,0.073,0.17,282725.86014999996,197562.83,206197.5666,2017,8,7,22,3,2
7/8/2017 23:00,26.486666666666665,85.89999999999999,4.9093333333333335,0.077,0.119,255600.79911999998,179239.7043,198625.5714,2017,8,7,23,3,2
8/8/2017 0:00,26.406666666666666,84.45,4.907666666666667,0.099,0.115,226915.8713,163300.1056,177699.31034999999,2017,8,8,0,3,2
8/8/2017 1:00,26.271666666666665,85.03333333333333,4.908,0.095,0.141,205064.9501,147193.2418,156338.558,2017,8,8,1,3,2
8/8/2017 2:00,25.895,88.33333333333333,4.9078333333333335,0.099,0.159,191224.3285,133815.83948999998,139678.4953,2017,8,8,2,3,2
8/8/2017 3:00,25.858333333333334,89.66666666666667,4.908833333333333,0.088,0.144,185362.0422,129109.60930000001,130897.0533,2017,8,8,3,3,2
8/8/2017 4:00,25.776666666666667,90.48333333333333,4.91,0.088,0.148,184486.2153,126577.8247,125010.6583,2017,8,8,4,3,2
8/8/2017 5:00,25.651666666666667,91.43333333333334,4.908166666666666,0.102,0.104,160007.8135,108695.6705,105888.90281999999,2017,8,8,5,3,2
8/8/2017 6:00,25.543333333333333,92.53333333333335,4.910666666666667,0.099,0.159,162085.505,106920.3802,100574.2947,2017,8,8,6,1,2
8/8/2017 7:00,25.645,92.58333333333333,4.908166666666667,18.81,13.99,182913.5627,117469.48258000001,112028.0878,2017,8,8,7,1,2
8/8/2017 8:00,25.771666666666665,91.81666666666666,4.907666666666667,70.2,52.2,202936.1154,143920.1689,133798.1191,2017,8,8,8,1,2
8/8/2017 9:00,26.488333333333333,88.28333333333335,4.91,177.1,136.3,227798.091,160525.0264,150975.7994,2017,8,8,9,1,2
8/8/2017 10:00,27.155,83.78333333333333,4.908666666666667,297,207.3,247545.7492,175442.0275,161087.3981,2017,8,8,10,1,2
8/8/2017 11:00,27.731666666666666,80.71666666666667,4.908666666666666,458.9,252.317,258362.5305,182330.3062,167605.76802000002,2017,8,8,11,1,2
8/8/2017 12:00,28.429999999999996,76.18333333333334,4.9065,642.8,252.317,260715.1166,184595.9873,176423.3229,2017,8,8,12,2,2
8/8/2017 13:00,28.816666666666666,73.46666666666667,4.9035,466.1,252.317,262095.9823,185474.1288,180082.7586,2017,8,8,13,2,2
8/8/2017 14:00,29.241666666666664,71.565,4.905166666666667,798.907,252.317,253503.929,185808.65892000002,178734.5455,2017,8,8,14,2,2
8/8/2017 15:00,28.83,75.36666666666666,4.905,385.5,227.1,234178.202,180490.3907,176531.6614,2017,8,8,15,2,2
8/8/2017 16:00,28.743333333333336,74.46666666666665,4.904333333333333,488.9,252.317,227868.4129,174267.3707,176405.2665,2017,8,8,16,2,2
8/8/2017 17:00,29.166666666666668,67.94500000000001,4.906,455.3,244.1,234804.7059,171287.0116,180221.1912,2017,8,8,17,2,2
8/8/2017 18:00,29.05333333333333,68.91666666666667,4.903833333333333,314.1,252.317,247238.8901,171834.4245,188713.73041000002,2017,8,8,18,3,2
8/8/2017 19:00,27.503333333333334,81.46666666666667,4.902333333333334,96.1,86.8,286216.3818,197623.6537,205386.1645,2017,8,8,19,3,2
8/8/2017 20:00,26.846666666666668,84.36666666666666,4.906833333333333,7.46,6.256,307153.1188,210651.32,206197.5666,2017,8,8,20,3,2
8/8/2017 21:00,26.95,83.61666666666666,4.9065,0.088,0.152,298036.848,203580.5702,206197.5666,2017,8,8,21,3,2
8/8/2017 22:00,26.755,85.10000000000001,4.907,0.084,0.17,280162.3085,192438.4372,206197.5666,2017,8,8,22,3,2
8/8/2017 23:00,26.35166666666667,86.51666666666667,4.9095,0.095,0.115,250946.7703,177217.3178,199385.0784,2017,8,8,23,3,2
9/8/2017 0:00,25.936666666666667,88.25,4.909666666666666,0.088,0.119,220363.1521,160475.6072,178794.7335,2017,8,9,0,3,2
9/8/2017 1:00,25.733333333333334,89.26666666666667,4.9093333333333335,0.066,0.13,199164.3063,143190.2851,158011.7868,2017,8,9,1,3,2
9/8/2017 2:00,25.724999999999998,89.5,4.909166666666667,0.084,0.141,185074.3618,130812.6716,137012.163,2017,8,9,2,3,2
9/8/2017 3:00,25.563333333333333,89.46666666666665,4.9095,0.073,0.174,180682.4417,125498.2049,126334.7962,2017,8,9,3,3,2
9/8/2017 4:00,25.611666666666665,88.35000000000001,4.910166666666666,0.113,0.115,179122.5749,122791.5523,118745.0784,2017,8,9,4,3,2
9/8/2017 5:00,25.913333333333338,87.78333333333335,4.908333333333334,0.088,0.137,149676.8923,105434.0021,103788.3386,2017,8,9,5,3,2
9/8/2017 6:00,25.951666666666668,88.08333333333333,4.9093333333333335,0.088,0.174,142810.92119999998,103768.9546,103066.0815,2017,8,9,6,1,2
9/8/2017 7:00,25.963333333333335,88.73333333333333,4.9093333333333335,3.938,3.101,177773.67369999998,119594.509,113665.2038,2017,8,9,7,1,2
9/8/2017 8:00,26.018333333333334,88.81666666666666,4.909666666666666,32.36,25.75,198684.8391,139723.3369,133148.0878,2017,8,9,8,1,2
9/8/2017 9:00,26.396666666666665,86.58333333333333,4.906333333333333,102.8,77.5,200449.2786,157924.8152,146846.8966,2017,8,9,9,1,2
9/8/2017 10:00,27.625,79.38333333333334,4.9075,270.8,192.7,214903.6182,175814.5723,157235.3605,2017,8,9,10,1,2
9/8/2017 11:00,28.88,72.71666666666667,4.907,479.6,168.7,240551.9201,184945.7233,167503.4483,2017,8,9,11,1,2
9/8/2017 12:00,29.845,67.765,4.905166666666666,798.907,251.2,250154.0511,188659.7677,173841.2539,2017,8,9,12,2,2
9/8/2017 13:00,30.455,64.57166666666667,4.905833333333333,798.907,196.4,253094.7836,192274.97361000002,175989.9687,2017,8,9,13,2,2
9/8/2017 14:00,30.64833333333333,63.29833333333334,4.905,746,224.3,249316.5816,190758.1837,174906.5831,2017,8,9,14,2,2
9/8/2017 15:00,30.41333333333333,63.23,4.905666666666667,797,219.5,245468.05771000002,183276.8743,172824.0752,2017,8,9,15,2,2
9/8/2017 16:00,29.816666666666666,64.74333333333334,4.905,484.8,243.2,240181.1321,175221.5417,170741.5674,2017,8,9,16,2,2
9/8/2017 17:00,30.820000000000004,61.54333333333333,4.906,487,252.317,234414.73917000002,172096.7265,172565.2665,2017,8,9,17,2,2
9/8/2017 18:00,30.64833333333333,63.49166666666667,4.905666666666667,170.4,149.4,234101.4872,172241.1827,179944.326,2017,8,9,18,3,2
9/8/2017 19:00,30.17833333333333,64.57833333333333,4.904166666666666,121,116.8,274606.8813,199410.3485,204043.9701,2017,8,9,19,3,2
9/8/2017 20:00,30.64333333333333,49.195,4.906666666666667,11.25,9.67,294853.1854,214163.886,205374.1268,2017,8,9,20,3,2
9/8/2017 21:00,29.61,50.46,4.9045,0.099,0.056,282367.8579,207522.7033,206197.5666,2017,8,9,21,3,2
9/8/2017 22:00,28.88,53.51666666666667,4.906333333333333,0.121,0.078,264966.3929,196179.0919,205363.2262,2017,8,9,22,3,2
9/8/2017 23:00,28.39833333333333,54.01500000000001,4.904333333333334,0.088,0.115,235725.28300999998,177776.1352,192180.5643,2017,8,9,23,3,2
10/8/2017 0:00,27.834999999999997,55.96333333333333,4.903666666666667,0.102,0.052,205915.2053,157430.623,170145.7053,2017,8,10,0,3,2
10/8/2017 1:00,27.60666666666667,55.653333333333336,4.902833333333334,0.099,0.082,187893.6293,142274.1288,151090.1567,2017,8,10,1,3,2
10/8/2017 2:00,26.983333333333334,58.33166666666667,4.9025,0.106,0.096,174960.7991,132838.8596,133786.0815,2017,8,10,2,3,2
10/8/2017 3:00,26.599999999999998,58.20166666666666,4.902333333333333,0.11,0.104,170901.3097,127186.0613,127388.0878,2017,8,10,3,3,2
10/8/2017 4:00,26.90833333333333,54.76333333333333,4.903333333333333,0.102,0.089,169865.6604,125239.70431999999,122687.3981,2017,8,10,4,3,2
10/8/2017 5:00,26.333333333333332,60.153333333333336,4.902,0.113,0.111,144722.3973,106912.7772,103276.7398,2017,8,10,5,3,2
10/8/2017 6:00,25.42833333333333,65.45666666666666,4.902666666666667,0.08,0.1,144370.788,107099.0496,96282.88402,2017,8,10,6,1,2
10/8/2017 7:00,25.578333333333333,63.18833333333333,4.902666666666666,17.18,13.19,161900.111,124722.7033,110102.069,2017,8,10,7,1,2
10/8/2017 8:00,26.558333333333334,59.498333333333335,4.902166666666667,92.3,69.74,182319.02331000002,146877.7191,131709.5925,2017,8,10,8,1,2
10/8/2017 9:00,27.084999999999997,59.72666666666667,4.9025,164.7,125.5,194836.3152,163608.0253,145396.3637,2017,8,10,9,1,2
10/8/2017 10:00,27.798333333333332,56.836666666666666,4.9025,177,135.9,227983.485,166299.472,152017.0533,2017,8,10,10,1,2
10/8/2017 11:00,29.168333333333333,52.51,4.902833333333333,385.1,252.317,249751.2986,174122.9145,162381.442,2017,8,10,11,1,2
10/8/2017 12:00,32.07333333333333,41.025,4.9046666666666665,798.907,156.2,252429.9223,177612.6716,167894.6709,2017,8,10,12,2,2
10/8/2017 13:00,34.699999999999996,30.19333333333333,4.905166666666667,798.907,108.1,253024.4617,177772.3337,169585.9561,2017,8,10,13,2,2
10/8/2017 14:00,34.675000000000004,33.36166666666667,4.907666666666667,798.907,153.1,250019.8002,176783.94931999999,166377.931,2017,8,10,14,2,2
10/8/2017 15:00,32.675000000000004,40.88,4.905666666666666,622.4,187.6,244496.3374,171636.7476,164331.5361,2017,8,10,15,2,2
10/8/2017 16:00,32.42333333333333,40.531666666666666,4.906666666666667,429.9,236.9,236211.1432,167291.6579,165848.2759,2017,8,10,16,2,2
10/8/2017 17:00,34.41166666666667,29.655833333333334,4.905666666666667,423.8,224.6,230598.17979999998,166223.4425,170422.5705,2017,8,10,17,2,2
10/8/2017 18:00,33.541666666666664,25.873333333333335,4.9046666666666665,246.5,206.3,234312.4528,168823.6537,183736.1755,2017,8,10,18,3,2
10/8/2017 19:00,32.44,27.425,4.905,78.6,62.26,281447.2808,199163.2524,204994.94188499998,2017,8,10,19,3,2
10/8/2017 20:00,30.868333333333336,29.421666666666667,4.9065,5.735,4.252,303585.88234999997,210202.7455,206197.5666,2017,8,10,20,3,2
10/8/2017 21:00,29.633333333333336,30.223333333333333,4.906166666666667,0.124,0.096,293216.6038,202151.2144,206197.5666,2017,8,10,21,3,2
10/8/2017 22:00,28.92833333333333,30.87,4.9085,0.077,0.096,272465.2608,190484.4773,205297.0194,2017,8,10,22,3,2
10/8/2017 23:00,28.72,30.876666666666665,4.907,0.066,0.096,244483.5516,174658.9229,193071.348,2017,8,10,23,3,2
11/8/2017 0:00,28.23,32.71,4.907333333333334,0.088,0.089,215613.2298,158118.6906,173516.2383,2017,8,11,0,3,2
11/8/2017 1:00,27.863333333333333,34.545,4.906333333333333,0.062,0.1,194452.7414,141532.8406,152426.3323,2017,8,11,1,3,2
11/8/2017 2:00,27.21166666666667,36.875,4.905333333333334,0.069,0.119,182568.3463,131880.887,135477.3668,2017,8,11,2,3,2
11/8/2017 3:00,26.861666666666665,36.721666666666664,4.905,0.077,0.085,178809.323,125323.33684999999,129548.84012000001,2017,8,11,3,3,2
11/8/2017 4:00,25.816666666666666,40.964999999999996,4.906333333333333,0.062,0.163,180087.9023,124882.3654,119545.5799,2017,8,11,4,3,2
11/8/2017 5:00,25.169999999999998,45.403333333333336,4.905166666666666,0.102,0.056,155430.4995,108224.2872,99653.41693,2017,8,11,5,3,2
11/8/2017 6:00,24.28,51.455000000000005,4.902833333333333,0.069,0.104,153122.6637,106270.3274,99250.15674,2017,8,11,6,1,2
11/8/2017 7:00,24.258333333333336,50.63833333333333,4.902666666666667,31.79,24.44,168139.5783,121670.1162,110770.1568,2017,8,11,7,1,2
11/8/2017 8:00,25.396666666666665,46.528333333333336,4.9045,191,87,190508.3241,139643.50579999998,125811.1599,2017,8,11,8,1,2
11/8/2017 9:00,28.46666666666667,34.99333333333333,4.904,381.7,102.6,212972.9634,154853.2207,141634.6082,2017,8,11,9,1,2
11/8/2017 10:00,31.84,23.69083333333333,4.9045,564.6,109.7,231883.15204000002,167911.29882999999,151457.3041,2017,8,11,10,1,2
11/8/2017 11:00,34.14666666666667,23.674999999999997,4.9046666666666665,696.5,117.9,242891.7203,173891.02427999998,159678.9969,2017,8,11,11,1,2
